,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
748,10,1,2,1,1,300,1,8,72,squf6cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
749,10,2,2,1,0,350,2,54,182,octd6cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
750,10,2,1,0,1,300,2,57,185,octe7cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
751,10,2,1,1,0,250,2,53,181,octa7cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
752,10,1,2,0,0,350,1,4,68,Squd6cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
753,10,1,1,0,0,350,1,3,67,Squb5cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
754,10,2,1,1,0,400,2,53,181,octa8cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
755,10,2,2,0,1,200,2,58,186,octf8cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
756,10,1,1,0,0,400,1,3,67,squf2cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
757,10,2,1,0,0,250,2,51,179,octf5cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
758,10,2,2,0,0,300,2,52,180,octd5cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
759,10,2,2,0,1,300,2,58,186,octe4cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
760,10,1,1,1,0,200,1,1,65,Squd4cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
761,10,1,2,1,0,400,1,2,66,Squa6cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
762,10,1,2,1,0,350,1,2,66,sque7cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
763,10,2,1,1,0,300,2,53,181,octb3.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
764,10,2,2,0,1,400,2,58,186,octf2cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
765,10,2,1,0,0,350,2,51,179,octf3cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
766,10,1,1,1,0,350,1,1,65,squf1cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
767,10,2,2,0,0,400,2,52,180,octa4cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
768,10,1,2,1,0,250,1,2,66,sque6cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
769,10,1,1,1,1,300,1,7,71,Squb4cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
770,10,2,1,0,0,300,2,51,179,octe2cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
771,10,1,2,1,0,250,1,2,66,Squd2cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
772,10,2,2,0,1,250,2,58,186,octa5cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
773,10,2,1,1,0,200,2,53,181,octa3cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
774,10,1,1,1,0,250,1,1,65,squf3cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
775,10,2,2,0,1,350,2,58,186,octd1cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
776,10,2,2,0,0,400,2,52,180,octe6cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
777,10,2,1,0,0,400,2,51,179,octe1cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
778,10,1,2,1,0,350,1,2,66,Squa2cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
779,10,1,1,1,0,350,1,1,65,Squa5cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
780,10,2,1,0,1,400,2,57,185,octb4.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
781,10,2,2,1,0,250,2,54,182,octd2cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
782,10,1,1,1,0,300,1,1,65,Squd1cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
783,10,2,2,1,0,200,2,54,182,octd7cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
784,10,1,1,1,1,200,1,7,71,Squa7cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
785,10,1,2,0,0,300,1,4,68,Squb3cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
786,10,1,1,1,0,400,1,1,65,sque3cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
787,10,2,1,0,0,350,2,51,179,octf4cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
788,10,2,2,0,0,200,2,52,180,octb6.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
789,10,1,2,1,1,200,1,8,72,sque8cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
790,10,1,1,1,0,250,1,1,65,Squb1cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
791,10,1,2,0,0,200,1,4,68,Squa8cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
792,10,2,1,0,1,350,2,57,185,octd8cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
793,10,2,2,1,0,300,2,54,182,octf6cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
794,10,1,1,1,0,300,1,1,65,Squd2cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
795,10,2,2,0,0,200,2,52,180,octf3cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
796,10,1,2,1,0,300,1,2,66,sque6cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
797,10,2,1,0,1,250,2,57,185,octa8cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
798,10,2,2,1,0,400,2,54,182,octe4cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
799,10,1,1,1,1,250,1,7,71,squf7cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
800,11,2,2,0,0,250,2,52,180,octd5cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
801,11,2,1,1,0,250,2,53,181,octb8.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
802,11,1,2,1,0,400,1,2,66,Squa3cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
803,11,2,2,0,0,300,2,52,180,octa2cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
804,11,2,1,0,1,400,2,57,185,octa5cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
805,11,2,1,0,0,250,2,51,179,octb4.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
806,11,1,2,1,1,200,1,8,72,Squa4cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
807,11,2,2,0,0,200,2,52,180,octa3cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
808,11,1,1,0,0,200,1,3,67,Squb3cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
809,11,2,1,0,0,300,2,51,179,octf2cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
810,11,2,2,0,0,350,2,52,180,octa6cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
811,11,2,2,0,1,400,2,58,186,octf4cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
812,11,1,1,1,0,400,1,1,65,Squa7cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
813,11,2,1,1,0,200,2,53,181,octd3cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
814,11,2,2,0,1,200,2,58,186,octe2cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
815,11,2,2,1,0,200,2,54,182,octe5cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
816,11,1,1,1,0,400,1,1,65,sque8cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
817,11,1,1,1,1,400,1,7,71,Squa5cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
818,11,1,2,1,0,400,1,2,66,sque2cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
819,11,2,2,0,1,250,2,58,186,octb6.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
820,11,1,1,1,0,200,1,1,65,sque5cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
821,11,2,2,1,0,350,2,54,182,octd6cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
822,11,1,1,1,0,350,1,1,65,Squd4cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
823,11,2,2,0,0,350,2,52,180,octf8cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
824,11,2,2,0,1,350,2,58,186,octb2cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
825,11,2,1,0,0,350,2,51,179,octb1.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
826,11,1,2,0,0,350,1,4,68,sque3cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
827,11,2,1,0,0,400,2,51,179,octa4cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
828,11,2,1,1,0,300,2,53,181,octd7cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
829,11,1,2,1,1,400,1,8,72,squf4cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
830,11,1,2,1,0,350,1,2,66,squf8cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
831,11,1,1,1,1,300,1,7,71,Squd1cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
832,11,2,1,1,0,350,2,53,181,octe1cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
833,11,2,2,0,0,250,2,52,180,octd8cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
834,11,1,1,1,0,250,1,1,65,squf1cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
835,11,2,2,0,0,400,2,52,180,octe7cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
836,11,2,1,0,1,350,2,57,185,octf7cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
837,11,2,1,0,0,250,2,51,179,octb3.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
838,11,1,2,1,0,300,1,2,66,Squb4cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
839,11,1,2,1,0,200,1,2,66,Squa2cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
840,11,1,1,1,0,300,1,1,65,squf3cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
841,11,2,1,0,1,250,2,57,185,octa1cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
842,11,2,2,1,0,400,2,54,182,octd2cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
843,11,2,2,0,1,300,2,58,186,octa7cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
844,11,1,1,0,0,400,1,3,67,Squd3cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
845,11,1,2,1,1,350,1,8,72,Squb7cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
846,11,1,1,1,0,350,1,1,65,Squd6cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
847,11,2,1,0,0,200,2,51,179,octf5cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
848,11,1,2,0,0,250,1,4,68,Squd7cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
849,11,2,1,0,0,300,2,51,179,octe6cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
850,11,1,1,1,1,250,1,7,71,Squb5cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
851,11,1,2,0,0,400,1,4,68,Squb1cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
852,11,1,2,1,0,350,1,2,66,Squb2cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
853,11,2,1,1,0,400,2,53,181,octb7.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
854,11,1,2,1,1,250,1,8,72,squf6cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
855,11,2,1,0,0,400,2,51,179,octd1cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
856,11,1,1,1,1,200,1,7,71,Squd5cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
857,11,1,2,0,0,300,1,4,68,squf5cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
858,11,1,1,1,0,200,1,1,65,Squa1cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
859,11,2,2,0,0,400,2,52,180,octb5.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
860,11,1,2,1,1,300,1,8,72,squf2cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
861,11,2,1,0,0,350,2,51,179,octd5cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
862,11,2,2,1,0,300,2,54,182,octf3cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
863,11,1,2,0,0,200,1,4,68,Squa6cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
864,11,1,1,1,0,300,1,1,65,sque7cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
865,11,2,1,0,1,200,2,57,185,octb8.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
866,11,1,2,1,0,300,1,2,66,Squb6cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
867,11,1,1,0,0,250,1,3,67,squf4cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
868,11,1,1,0,0,300,1,3,67,Squd4cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
869,11,2,2,0,0,200,2,52,180,octa2cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
870,11,2,1,0,1,300,2,57,185,octf5cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
871,11,1,1,1,0,250,1,1,65,Squa6cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
872,11,1,2,1,0,200,1,2,66,Squd2cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
873,11,1,2,1,0,250,1,2,66,Squd3cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
874,11,2,1,0,0,200,2,51,179,octd1cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
875,11,1,1,1,1,350,1,7,71,Squd1cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
876,11,2,2,0,0,300,2,52,180,octd7cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
877,11,2,2,1,0,250,2,54,182,octa7cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
878,11,1,1,0,0,350,1,3,67,Squb4cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
879,11,1,2,1,0,250,1,2,66,sque8cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
880,12,1,2,0,0,250,1,4,68,sque2cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
881,12,2,1,0,0,250,2,51,179,octf6cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
882,12,1,1,1,0,350,1,1,65,Squb2cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
883,12,1,2,1,0,350,1,2,66,sque3cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
884,12,2,2,0,1,300,2,58,186,octa4cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
885,12,1,1,1,0,400,1,1,65,squf3cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
886,12,2,2,0,0,250,2,52,180,octd8cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
887,12,2,2,1,0,350,2,54,182,octa8cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
888,12,2,1,0,0,300,2,51,179,octa1cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
889,12,1,2,1,1,400,1,8,72,Squb3cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
890,12,2,1,0,0,400,2,51,179,octb2cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
891,12,1,1,1,1,200,1,7,71,squf2cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
892,12,2,2,0,0,350,2,52,180,octf7cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
893,12,2,2,0,0,400,2,52,180,octe5cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
894,12,2,1,0,0,350,2,51,179,octa6cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
895,12,1,1,1,0,200,1,1,65,Squa4cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
896,12,1,2,1,1,300,1,8,72,squf5cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
897,12,1,1,0,0,350,1,3,67,squf7cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
898,12,2,2,0,0,250,2,52,180,octe2cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
899,12,2,1,0,0,350,2,51,179,octe7cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
900,12,1,1,1,0,400,1,1,65,Squb1cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
901,12,2,2,0,1,200,2,58,186,octb5.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
902,12,1,1,1,0,300,1,1,65,Squd7cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
903,12,1,2,1,0,200,1,2,66,Squa5cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
904,12,2,2,1,0,250,2,54,182,octa3cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
905,12,2,1,0,1,400,2,57,185,octf4cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
906,12,2,2,0,0,350,2,52,180,octa5cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
907,12,1,1,1,0,250,1,1,65,Squb6cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
908,12,1,2,0,0,200,1,4,68,Squb5cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
909,12,2,2,0,1,250,2,58,186,octb6.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
910,12,2,1,1,0,250,2,53,181,octb3.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
911,12,1,2,1,0,400,1,2,66,squf1cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
912,12,2,2,0,0,200,2,52,180,octb4.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
913,12,1,1,1,1,250,1,7,71,Squb7cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
914,12,1,2,0,0,350,1,4,68,Squa8cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
915,12,1,1,1,0,200,1,1,65,Squd5cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
916,12,2,1,0,1,200,2,57,185,octe6cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
917,12,2,2,0,0,400,2,52,180,octd3cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
918,12,1,2,1,0,250,1,2,66,squf8cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
919,12,2,1,0,1,300,2,57,185,octd6cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
920,12,2,2,1,0,200,2,54,182,octb7.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
921,12,1,1,0,0,300,1,3,67,Squa2cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
922,12,1,2,1,0,300,1,2,66,sque6cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
923,12,2,1,0,0,250,2,51,179,octf8cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
924,12,2,2,0,1,350,2,58,186,octd2cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
925,12,1,1,0,0,400,1,3,67,sque5cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
926,12,2,1,1,0,200,2,53,181,octb1.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
927,12,1,2,1,0,200,1,2,66,sque7cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
928,12,2,1,0,0,200,2,51,179,octe4cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
929,12,1,2,1,1,250,1,8,72,Squa1cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
930,12,2,1,0,0,200,2,51,179,octf2cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
931,12,1,1,1,1,400,1,7,71,Squa3cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
932,12,2,2,0,0,200,2,52,180,octe1cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
933,12,1,2,0,0,300,1,4,68,Squd6cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
934,12,1,1,1,0,250,1,1,65,squf6cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
935,12,2,1,0,0,400,2,51,179,octa4cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
936,12,1,2,1,1,200,1,8,72,Squa7cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
937,12,1,2,1,0,350,1,2,66,squf3cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
938,12,1,1,1,1,300,1,7,71,Squd5cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
939,12,2,2,1,0,400,2,54,182,octf6cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
940,12,1,1,0,0,250,1,3,67,squf4cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
941,12,2,2,1,0,300,2,54,182,octf7cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
942,12,1,2,1,0,400,1,2,66,sque6cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
943,12,1,1,1,1,350,1,7,71,Squa3cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
944,12,2,1,1,0,350,2,53,181,octb3.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
945,12,1,2,1,0,300,1,2,66,squf5cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
946,12,2,1,0,1,350,2,57,185,octa6cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
947,12,1,2,1,0,250,1,2,66,Squb3cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
948,12,1,2,0,0,400,1,4,68,squf1cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
949,12,2,1,0,1,250,2,57,185,octb4.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
950,12,2,1,1,0,300,2,53,181,octa2cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
951,12,1,2,1,1,350,1,8,72,squf2cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
952,12,2,1,1,0,400,2,53,181,octd6cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
953,12,1,1,0,0,200,1,3,67,Squb7cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
954,12,2,2,0,0,300,2,52,180,octe1cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
955,12,1,1,1,0,350,1,1,65,Squd2cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
956,12,2,2,0,1,400,2,58,186,octa7cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
957,12,1,1,1,0,300,1,1,65,Squa1cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
958,12,2,2,0,0,300,2,52,180,octd3cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
959,12,2,1,0,0,300,2,51,179,octb7.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
960,,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,
